article_title,article_time,article_author,article_image_thumb,article_detail_link
「ディズニープリンセス」で一番好きなのは誰？【2022年版・人気投票実施中】,2023/01/03 21:00,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/12/1670335744_df55dfa021f0769229c4d1d50a044e4d-300x300.jpg,https://nlab.itmedia.co.jp/research/articles/1113166/
【機動武闘伝Gガンダム】一番好きなキャラクターランキングTOP23！　第1位は「マスター・アジア」に決定！【2022年最新投票結果】,2023/01/03 21:00,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/12/1670991495_ca86fd8b69b0a1efdc9263bec1194963-300x250.jpg,https://nlab.itmedia.co.jp/research/articles/1122490/
【女性に聞いた】「2022年一番面白かったアニメ」ランキングTOP18！　第1位は「SPY×FAMILY」！【2022年最新調査結果】,2023/01/03 21:00,hiro.,https://research.image.itmedia.co.jp/wp-content/uploads/2022/12/1671076932_13dd56ecb90ad208bba3242e5606e214-300x158.jpg,https://nlab.itmedia.co.jp/research/articles/1136195/
【ガンダムSEED、ハガレンなど】MBS・TBS系土日の夕方アニメであなたが一番好きなのは？【2022年版・人気投票実施中】,2023/01/03 21:00,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/12/1670822714_618FZjuJd1L._AC_SL1000_-300x267.jpg,https://nlab.itmedia.co.jp/research/articles/1126576/
【機動戦士ガンダムSEED】登場「ガンダム」人気ランキングTOP12！　第1位は「フリーダムガンダム」に決定！【2022年最新投票結果】,2023/01/03 21:00,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/12/1671110655_61IKvvLrctL._AC_SL1500_-300x283.jpg,https://nlab.itmedia.co.jp/research/articles/1129114/
【ゆるキャン△】一番好きなキャラクターランキングTOP9！　第1位は「志摩リン」に決定！【2022年最新投票結果】,2023/01/03 21:00,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/12/1670986228_61sgQ7m13vL._AC_SL1000_-300x225.jpg,https://nlab.itmedia.co.jp/research/articles/1129239/
【40代に聞いた】「2022年一番面白かったアニメ」ランキングTOP37！　第1位は「SPY×FAMILY」！【2022年最新調査結果】,2023/01/03 21:00,hiro.,https://research.image.itmedia.co.jp/wp-content/uploads/2022/12/1670816663_13dd56ecb90ad208bba3242e5606e214-300x158.jpg,https://nlab.itmedia.co.jp/research/articles/1125967/
声優「小山力也」が演じたテレビアニメキャラで一番好きなのは？【2022年度版・人気投票実施中】,2023/01/03 21:00,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/11/1670816194_71BEWzCctAL._AC_SL1115_-237x300.jpg,https://nlab.itmedia.co.jp/research/articles/1095773/
「新機動戦記ガンダムW」のモビルスーツ人気ランキングTOP30！　第1位は「ウイングガンダムゼロ（EW）」！【2022年最新投票結果】,2023/01/03 21:00,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2021/11/1637373695_61tQ13jL0PL._AC_SL1422_-300x272.jpg,https://nlab.itmedia.co.jp/research/articles/1115148/
【30代以下に聞いた】「2022年一番面白かったアニメ」ランキングTOP15！　第1位は「SPY×FAMILY」！【2022年最新調査結果】,2023/01/03 21:00,hiro.,https://research.image.itmedia.co.jp/wp-content/uploads/2022/12/1670829312_text_cover_1670829296609-300x158.jpg,https://nlab.itmedia.co.jp/research/articles/1121113/
声優「桑島法子」のテレビアニメキャラ人気ランキングTOP30！　第1位は「ミスマル・ユリカ（機動戦艦ナデシコ）」【12月12日は桑島法子さん誕生日】,2023/01/03 21:00,高橋マナブ,https://research.image.itmedia.co.jp/wp-content/uploads/2022/05/1652322565_92dc2763deaeb47dfd1bd47d7c780052-300x255.jpg,https://nlab.itmedia.co.jp/research/articles/1105916/
声優「宮野真守」が演じたテレビアニメのキャラクターで一番好きなのは誰？【2022年版・人気投票実施中】,2023/01/03 21:00,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/11/1669622142_001-300x188.jpg,https://nlab.itmedia.co.jp/research/articles/1090319/
【声優】「江口拓也」が演じたテレビアニメキャラで一番好きなのは？【2022年版・人気投票実施中】,2023/01/03 21:00,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2021/10/1635312939_69fd1053243e139c9d1fa3af5be3d4d6-300x300.jpg,https://nlab.itmedia.co.jp/research/articles/1056004/
「上坂すみれ」が演じるテレビアニメキャラクター人気ランキングTOP31！　第1位は「チュチュ（SHOW BY ROCK!!シリーズ）」に決定！【2022年最新投票結果】,2023/01/03 21:00,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/12/1670490624_71iTxxF3IL_1200x1200-300x300.jpg,https://nlab.itmedia.co.jp/research/articles/1107427/
「吉田玲子」脚本の劇場アニメで一番好きな作品はどれ？【2022年版・人気投票実施中】,2023/01/03 21:00,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/11/1668323994_violet-300x158.jpg,https://nlab.itmedia.co.jp/research/articles/1052004/
【京アニ】「京都アニメーション」テレビアニメ作品人気ランキングTOP20！　第1位は「ヴァイオレット・エヴァーガーデン」に決定！【2022年最新投票結果】,2023/01/03 21:00,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2021/11/1636092191_814PmSdWwaL._AC_SL1500_-300x223.jpg,https://nlab.itmedia.co.jp/research/articles/1106012/
【あの花】「あの日見た花の名前を僕達はまだ知らない。」のキャラで一番好きなのは誰？【2022年版・人気投票実施中】,2023/01/03 21:00,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/11/1668736429_anohana_00-300x235.jpg,https://nlab.itmedia.co.jp/research/articles/1065379/
声優「前野智昭」が演じたテレビアニメのキャラクターで好きなのは誰？【2022年度版・人気投票実施中】,2023/01/03 21:00,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/12/1669962445_81iWVgJAIkL-300x300.jpg,https://nlab.itmedia.co.jp/research/articles/1103667/
「草尾毅」が演じた好きなテレビアニメキャラランキングTOP29！　第1位は「真田遼〈烈火のリョウ〉（鎧伝サムライトルーパー）」に決定！【2022年最新投票結果】,2023/01/03 21:00,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/12/1670211864_61WKXt9mKaL._AC_SL1500_-300x294.jpg,https://nlab.itmedia.co.jp/research/articles/1106010/
